Type,Name,Mass,R x,R y,V x,Vy,Color,Angle (Deg)
dynamic,274,10.0,-15.945232543415969,49.9307177391358,-0.6338957258298485,1.9588029614291613,w,0
dynamic,275,10.0,41.9740051916102,47.0881486247187,0.14606793173160648,1.667190938455831,w,0
dynamic,276,10.0,33.54733698507957,-47.72682091285466,-1.0708928128901407,1.8052103681560914,w,0
dynamic,277,10.0,-31.228733985260938,9.142378905577077,-0.8639918030638731,-1.846256240234437,w,0
dynamic,278,10.0,11.35636142585222,-44.76205391547068,1.6366566270377074,-1.7473786753047909,w,0
dynamic,279,10.0,38.53762245691138,25.293625401534698,-0.8185885669807358,-0.4152813977542539,w,0
dynamic,280,10.0,-20.302088935795304,48.99324261805702,0.4094424253990461,1.9903022504676353,w,0
dynamic,281,10.0,39.635603924421304,-27.72740524971111,1.1979930648920067,1.7242154966131567,w,0
dynamic,282,10.0,33.46968692187855,-23.749166633181346,-0.4889259225925633,-1.8119644155603865,w,0
dynamic,283,10.0,23.41400536034064,43.0126915988134,-0.8669662770596727,0.9574219316620691,w,0
dynamic,284,10.0,-22.48697911198304,-43.915733974557305,0.36941120906087166,-1.601815781263695,w,0
dynamic,285,10.0,-10.072266214567826,-1.603266918611128,-1.2335763683220695,1.9996808345726438,w,0
dynamic,286,10.0,38.2020512017307,-49.82981508829105,-0.8084383156408776,-1.9347290368019048,w,0
dynamic,287,10.0,-18.24171014431013,39.34474903408028,-0.3180188944164364,1.3290426870835883,w,0
dynamic,288,10.0,-32.96700600037305,-28.272495297299592,1.7642810181446142,-1.9379180801992637,w,0
dynamic,289,10.0,31.259165549548,47.66505879897488,1.055983176598771,1.7611703056908918,w,0
dynamic,290,10.0,7.110263983715392,41.372929019186714,1.2653968210127213,-1.7912643244152735,w,0
dynamic,291,10.0,-29.719600530384128,48.47372226991738,0.20234999643429896,1.9964870376758108,w,0
dynamic,292,10.0,-1.5273972044597883,-43.04548738676492,0.23525383238523467,-1.6485145769176788,w,0
dynamic,293,10.0,16.661075373705742,-42.04276667397525,-0.2667419031329996,-1.2335630945189229,w,0
dynamic,294,10.0,14.46769306731288,-33.9993552702169,0.27826448424394457,1.8520131718015167,w,0
dynamic,295,10.0,41.49419265401892,-42.467714277788744,-1.6645599286692723,1.8714144227075795,w,0
dynamic,296,10.0,49.70115038278075,-49.22586466568537,-0.12164539326606194,-0.9512737064067848,w,0
dynamic,297,10.0,-36.21946771904341,-49.8439249079799,-0.9047163977923787,-1.4019040892076287,w,0
dynamic,298,10.0,-36.584652423237216,46.08419702567892,0.6564075617266081,-0.8741780947217022,w,0
dynamic,299,10.0,29.802412376823924,-35.64050923383498,1.2029554077405704,1.9373502007212464,w,0
dynamic,300,10.0,27.703814540598927,-47.31750886759051,-0.6601327692393255,-1.7490782256144568,w,0
dynamic,301,10.0,-15.3127354440985,18.604982066253754,1.3653763205439304,-1.5235273605948005,w,0
dynamic,302,10.0,23.716756580172785,38.0050606434212,-1.0200141408932364,1.4344285786727458,w,0
dynamic,303,10.0,-34.290565327519076,15.565466244866656,1.0101198336306725,-1.9469554228659174,w,0
dynamic,304,10.0,-37.84113886899995,-49.58231940343813,-0.01340324782153246,-1.8932189350051891,w,0
dynamic,305,10.0,-27.459628961917947,-49.99731502855404,-1.3480096757802027,-1.9372292585790483,w,0
dynamic,306,10.0,-37.85623886769437,-48.52687912613952,0.8524514646450938,1.993954413637873,w,0
dynamic,307,10.0,-18.551089001132315,-49.94896369873506,1.6514529657564858,-0.3467916046383625,w,0
dynamic,308,10.0,28.378334312682895,-40.3494967957936,1.695388571284341,1.0811547053289117,w,0
dynamic,309,10.0,46.20910825379167,46.66611366331097,-1.9558257445626128,-1.8948346856097003,w,0
dynamic,310,10.0,49.36373544794547,37.03784054482168,1.5759736157929787,-1.9576348379684596,w,0
dynamic,311,10.0,-5.881912429386816,27.552879007320232,0.8313514402796871,1.9015028054521095,w,0
dynamic,312,10.0,-38.61287943727668,-42.37859777946311,-1.1036027004539575,-1.996059778105761,w,0
dynamic,313,10.0,7.8786199703609086,-11.721345313436894,0.6610112907897605,1.381519001054918,w,0
dynamic,314,10.0,17.22536829906886,-45.53186137724379,-1.8681133792328737,1.795895015533818,w,0
dynamic,315,10.0,-31.174068958517786,46.06880417495004,1.2712535463570305,1.7834950058051058,w,0
dynamic,316,10.0,-10.073223703204867,-48.90313824970652,-0.24558714148283833,-1.2030063431635063,w,0
dynamic,317,10.0,-23.869901277484207,-48.92260860225633,-0.6428091260248028,1.877176679123398,w,0
dynamic,318,10.0,-23.704055618097918,-36.83682450985972,-0.6666649799124826,1.7826215364323812,w,0
dynamic,319,10.0,37.4771748793065,49.96883477430814,-1.3056392324122417,1.4529409365448025,w,0
dynamic,320,10.0,-0.6723103610242944,31.69352462433078,-0.25129127192799583,1.2614605856467203,w,0
dynamic,321,10.0,-30.722050854382122,-30.610548172920108,-1.426338928553697,-1.553570816358677,w,0
dynamic,322,10.0,10.046405891298186,38.05612856279391,-1.307506287367739,1.8842713389223837,w,0
dynamic,323,10.0,-25.31225153115747,48.61923149117931,0.5178443002389952,-1.9995653240895208,w,0
dynamic,324,10.0,24.947293194535973,-13.063065833609969,-0.17682214895375026,1.7382377997237095,w,0
dynamic,325,10.0,-29.246688481173035,-45.736564923568984,-0.5258521423113254,1.6640493916983856,w,0
dynamic,326,10.0,22.539709133951774,-42.74168130113933,1.5125262107281752,1.6308226458982704,w,0
dynamic,327,10.0,16.84212500657955,-40.500369392900474,0.7185357094468823,1.6353603290064687,w,0
dynamic,328,10.0,-40.8376010387034,23.84354721202645,1.1240841852454038,-1.4815025735225398,w,0
dynamic,329,10.0,22.16646936197698,41.37336547449823,1.023178036196073,1.9996132221244685,w,0
dynamic,330,10.0,-35.86901967518633,-39.8203978134966,1.732590470203498,1.9664808020654099,w,0
dynamic,331,10.0,30.64989734571796,-45.62222481015036,0.8523447685883303,1.9095277993843827,w,0
dynamic,332,10.0,-5.66559859384509,49.64380575134054,1.7820064026575615,1.5338548310807345,w,0
dynamic,333,10.0,-3.4423880833712275,-48.58938195168324,1.7783228275382772,1.993857411333085,w,0
dynamic,334,10.0,-23.887187732389105,36.988559133194066,1.013807446139623,-1.5293271464463383,w,0
dynamic,335,10.0,-31.31179336049341,25.36409685029552,1.00097145990867,0.9006792333153215,w,0
dynamic,336,10.0,42.80939207979738,39.58992443039561,-1.6812364491976552,-1.9970585324969172,w,0
dynamic,337,10.0,-11.297326172297552,48.91230122513465,1.8018611369823598,-1.9527255486586954,w,0
dynamic,338,10.0,47.311936359712064,38.81114342132712,-1.4680558981483478,1.9868285102575616,w,0
dynamic,339,10.0,-4.50211328438013,-40.67995675719743,1.7996101358426495,1.5440435249543145,w,0
dynamic,340,10.0,29.78167882473248,-47.69660366223625,1.2380006381161914,1.0121726559496524,w,0
dynamic,341,10.0,-16.35984949290914,28.21272965306377,0.8433202429511248,-1.7142381584082675,w,0
dynamic,342,10.0,-21.913112281096048,-46.73943081391835,-0.9957517501602084,-0.8675591646424897,w,0
dynamic,343,10.0,-32.13736134734192,49.9993611635,0.005119211280184999,-1.4606595365274884,w,0
dynamic,344,10.0,-8.90264711511449,48.168356120410024,-1.9786029032824781,1.5488261918874793,w,0
dynamic,345,10.0,43.62546448071126,31.93674696085643,0.5917081550244925,-1.798903690978797,w,0
dynamic,346,10.0,43.053528224682296,33.37110543247629,0.11322923654725203,1.921858134888932,w,0
dynamic,347,10.0,41.93516549884919,-44.39945325205572,-0.4642185307674356,1.5047537259520314,w,0
dynamic,348,10.0,-15.290287172532757,-49.923302120583806,-0.5661622242621842,1.886878363809244,w,0
dynamic,349,10.0,-24.828618531985846,-49.681692757952895,-1.235587809281712,1.1563694442561765,w,0
dynamic,350,10.0,42.90639794660706,-31.293456329267862,-0.7826652933779763,-1.9768367727849057,w,0
dynamic,351,10.0,-0.20958707616935612,-40.85062743477361,0.7271580540048843,-1.7606847003389388,w,0
dynamic,352,10.0,-48.449393128976126,48.762963351616854,-1.4180447014882365,1.6629922151197456,w,0
dynamic,353,10.0,-14.417068187032442,48.72978620146811,-1.2364556247719256,1.934748393691031,w,0
dynamic,354,10.0,43.62662097730811,48.59304327577843,0.7722215020499315,1.3477913634837948,w,0
dynamic,355,10.0,-30.399401757879517,23.71692357676759,0.8212828358763429,-1.931567136538269,w,0
dynamic,356,10.0,-24.193547062452716,-37.14492754853344,1.7102740503907343,0.7156413192604594,w,0
dynamic,357,10.0,-33.0813972720468,49.338443287572495,-0.9183363890220986,-0.8248438146801695,w,0
dynamic,358,10.0,-36.67540214702828,-48.31536371518773,0.055605038197301226,1.8021266959065676,w,0
dynamic,359,10.0,16.362925636852125,-49.952204730565576,0.7049147947736643,1.0850298740224442,w,0
dynamic,360,10.0,38.205971537676774,-46.08623664615065,0.4845570318938144,-1.9354531567032471,w,0
dynamic,361,10.0,33.16607485945798,-31.44284600965414,0.49904575714684585,1.9699774843838658,w,0
dynamic,362,10.0,8.219508990053583,31.46385384110483,1.112987418772554,1.552735638581074,w,0
dynamic,363,10.0,-44.86827649445642,-48.64520522684313,-1.074440239500511,-1.999130048921293,w,0
dynamic,364,10.0,40.563618193920064,35.751059549159095,-0.7920422185519596,1.9910744854261375,w,0
dynamic,365,10.0,-40.22228644806146,30.30976412628167,-1.5502725764043963,1.840998075615269,w,0
dynamic,366,10.0,7.103950321806494,-48.51251565166867,-1.3522651457760237,1.704128252593034,w,0
dynamic,367,10.0,-16.498949639549565,-46.817378072003784,0.509082120132649,1.9589483941756598,w,0
dynamic,368,10.0,-30.62395737049218,-48.568797876053296,-1.930257023899654,1.9169914807961916,w,0
dynamic,369,10.0,7.485438043946836,41.98534582696659,-1.4615066535930104,-1.5819307783033307,w,0
dynamic,370,10.0,7.676233831433365,-14.56979045535351,-1.564723849116585,-1.9965463586729149,w,0
dynamic,371,10.0,10.52466235080172,45.14351945108436,0.9475341427937769,1.9943673859136646,w,0
dynamic,372,10.0,-2.4581249534377605,49.09299935107717,-0.69925746513421,1.8792960278379276,w,0
dynamic,373,10.0,-10.207229370442647,29.694935226147678,0.34014159590914606,0.27818177274424455,w,0
dynamic,374,10.0,-23.297907359965077,26.51068005558744,-0.3392369187522184,0.7798027402766595,w,0
dynamic,375,10.0,18.974208109235477,37.76900878599721,-1.574153862708191,0.8988282653112971,w,0
dynamic,376,10.0,41.48888522104252,30.932149036203803,1.2576478040111976,-1.0812726805362953,w,0
dynamic,377,10.0,4.697979134143139,40.48847162525636,-0.631840769693639,-1.9762913807920044,w,0
dynamic,378,10.0,-27.965270869649437,-44.94912536935493,1.0674478917943206,-1.5279119848339586,w,0
dynamic,379,10.0,-34.65481675831289,-49.4755854244632,1.6336782915650465,1.4697926037616307,w,0
dynamic,380,10.0,29.305598068720855,-44.614148153475995,-1.7457007706356031,1.994953329468489,w,0
dynamic,381,10.0,29.732932958844458,35.51619298891393,-1.2187103615327493,-1.7396832620924663,w,0
dynamic,382,10.0,-49.18426887328173,-38.01311763833756,0.738633964348006,-0.5289366319140764,w,0
dynamic,383,10.0,-32.93414336220134,13.551621573863953,-0.6046039628391369,-1.4161280336054496,w,0
dynamic,384,10.0,29.556344983412444,16.940209665218067,1.5279538003248305,-1.8932550576725262,w,0
dynamic,385,10.0,16.406473095021198,42.8879896183851,1.4610778998693128,1.996761734443903,w,0
dynamic,386,10.0,14.390163268494831,-6.382629044804273,1.7022690319071256,0.5222117258712963,w,0
dynamic,387,10.0,44.013625825954435,25.465972580229312,1.9787936139881839,-1.2893442927288528,w,0
dynamic,388,10.0,1.5212241636037618,46.427518746928996,-0.4202266628085063,-1.8225472189439125,w,0
dynamic,389,10.0,25.65847856770732,48.17191257447249,0.227869835398955,-0.3580035135473143,w,0
dynamic,390,10.0,24.578246185101804,47.943963239271305,-0.39421157251446814,1.8195769620291562,w,0
dynamic,391,10.0,-46.46454707711419,-49.27436010059421,0.33152166831465735,-1.9731149182320007,w,0
dynamic,392,10.0,24.934369216329273,24.84785583705303,0.17642188559508432,0.8493028515662894,w,0
dynamic,393,10.0,26.003315091248894,47.352843829931864,1.402651331096441,-0.5706951202307715,w,0
dynamic,394,10.0,-16.681952019047742,-49.991064603883245,-0.6428661472489181,-1.9323786816773696,w,0
dynamic,395,10.0,-6.181798136294979,25.89611433386981,0.6901132054322874,1.9633946632441999,w,0
dynamic,396,10.0,45.954392196076526,-30.890305989450933,-1.6299568343790738,1.8446372214568325,w,0
dynamic,397,10.0,36.36513563928044,-43.45756552397638,0.7490489896137484,1.93051474140748,w,0
dynamic,398,10.0,-44.04842518483512,-29.078096523519267,-1.9682289199180745,1.6905392641359507,w,0
dynamic,399,10.0,-7.791201793478585,16.41018620851911,1.9817637879512913,0.21878564067744324,w,0
dynamic,400,10.0,-8.109444160543,-23.462108272035884,-0.7786871219358971,1.580144890768492,w,0
dynamic,401,10.0,-36.4487283925599,-46.1065086799017,-1.0611992280345217,1.9925954084890867,w,0
dynamic,402,10.0,20.76205119540802,45.525947809071354,0.8726593621126759,1.9848645266788245,w,0
dynamic,403,10.0,18.471951059294724,36.23548023003365,-0.18348646048457606,-1.9960516549684213,w,0
dynamic,404,10.0,-41.86603926647224,41.80260705146026,0.03648342842791896,1.6051796425891833,w,0
dynamic,405,10.0,-34.27128630693771,-49.46039314462103,0.2820238467639129,-1.8505755254203242,w,0
dynamic,406,10.0,-32.389730196895385,44.622263926721594,-0.309212885632157,-1.5330728337785886,w,0
dynamic,407,10.0,-39.261366393252096,-18.99935764419535,1.143705700271917,1.841956358011107,w,0
dynamic,408,10.0,13.045881908527377,-47.44825313059914,-1.9344861252967136,-1.6043656815475196,w,0
dynamic,409,10.0,0.7072193049998958,49.504662025170106,1.581489383333567,-1.078281080572956,w,0
dynamic,410,10.0,35.13332798681637,-7.779330112704357,-1.0873624858828972,-1.992614307111994,w,0
dynamic,411,10.0,-42.42981050073603,-41.88429031096473,0.97947592087267,-1.1899179447059884,w,0
dynamic,412,10.0,45.24571685415198,39.49122583394278,0.21415479038155505,1.876604673426092,w,0
dynamic,413,10.0,35.358103450888194,48.76314959505978,1.1402416564305393,-1.002707840343855,w,0
dynamic,414,10.0,-44.66955393947919,37.375216592630736,-0.3490501370460546,-1.2336581559228106,w,0
dynamic,415,10.0,-32.38244820914494,2.19301247322918,1.679234282907447,-1.8305080004146148,w,0
dynamic,416,10.0,-3.9364765629839837,49.84161534260036,-1.6848107001241086,-1.7141142083517984,w,0
dynamic,417,10.0,-34.74322221527338,-49.471406589015594,-0.24274981350806746,1.1351539898738976,w,0
dynamic,418,10.0,-47.399301156282036,31.34528635321827,1.3464195060912933,-1.7219852679245455,w,0
dynamic,419,10.0,-43.468751833970146,35.927341119583254,-1.4973815586801855,-1.99989385134188,w,0
dynamic,420,10.0,-8.88045105759985,-28.27248458011109,0.9679403459227096,1.3941619493007709,w,0
dynamic,421,10.0,2.3497522485002804,33.90342375897568,-0.4484054081090969,-1.9986999021356844,w,0
dynamic,422,10.0,7.448784878525885,48.64599976741669,1.413594269527508,1.6627405433152829,w,0
dynamic,423,10.0,30.26636361441396,-45.78949823806593,1.8238265405665057,1.5053919479911897,w,0
dynamic,424,10.0,-48.49739178086479,36.67443055803308,0.5948337269586981,1.587021911768217,w,0
dynamic,425,10.0,-48.40720599069844,-36.31341404997638,-0.35974165326770224,0.88932539987826,w,0
dynamic,426,10.0,21.73573182143494,-45.74039018698266,-0.7040142274574297,-1.3799756771935248,w,0
dynamic,427,10.0,-27.794644992397487,49.236240676780945,-1.5569056302307813,-1.837144761949115,w,0
dynamic,428,10.0,2.4254927901778416,-43.424554708318716,0.09602181337796445,-0.807553460980509,w,0
dynamic,429,10.0,-10.991902206853432,36.82166401167864,0.11793035697599219,1.3336397789596108,w,0
dynamic,430,10.0,-26.116414438848068,-39.8449431296744,-1.5200043886913406,1.8606106402283558,w,0
dynamic,431,10.0,-31.13844058323404,20.42305589145645,1.9457595547975042,1.1420293994140773,w,0
dynamic,432,10.0,-42.94072700779773,31.284569177368528,-0.24108621872320413,-1.821169105479365,w,0
dynamic,433,10.0,17.96261671774444,-32.77246131160473,-1.3278047126410417,1.8430140924562266,w,0
dynamic,434,10.0,-14.421757708230217,-44.89912505628117,-0.4892092575629241,-1.999019332772889,w,0
dynamic,435,10.0,-43.22756850724906,-49.73985035882655,-0.3829344947043096,-1.4609317897874086,w,0
dynamic,436,10.0,0.4707552040621863,-46.4926227912587,0.36990297716966225,-1.1315344201863171,w,0
dynamic,437,10.0,0.6984368714453737,48.4474632109218,1.6469656030800963,-0.49800121267502967,w,0
dynamic,438,10.0,36.55980152674685,46.4034498871614,0.8675803067280645,-1.9117810123663335,w,0
dynamic,439,10.0,-1.336388381520301,24.631937977398664,-0.8144670005323618,-1.7722932312581539,w,0
dynamic,440,10.0,45.23383812005582,-48.03565870186855,1.4329809021304487,-1.245065719562622,w,0
dynamic,441,10.0,-44.33012436440716,-27.955822509681745,1.0732638376553654,-1.7361037213421397,w,0
dynamic,442,10.0,-45.21406433955808,-48.6712414921053,1.9612470387229384,1.967225466059615,w,0
dynamic,443,10.0,16.602973675121362,47.00736721740337,1.6684948969103606,-1.277425568465598,w,0
dynamic,444,10.0,49.74604503153523,-49.79414547757425,0.3521726095059625,-1.4355522726162606,w,0
dynamic,445,10.0,-6.4258523751358325,34.02500378056254,-0.2898154025473745,-1.6395079725925716,w,0
dynamic,446,10.0,-30.14542370055984,-46.406580984876236,-0.7083415012394902,-0.8969726285966406,w,0
dynamic,447,10.0,-22.965306792524174,44.77897151297316,-1.678167889577503,-1.5544312100963074,w,0
dynamic,448,10.0,-17.26189452885825,28.407887646060342,-1.8795714421682295,-0.579143167117007,w,0
dynamic,449,10.0,31.22369989678819,42.64965096737106,-1.4631329181817545,0.6281841475505865,w,0
dynamic,450,10.0,-1.6500954940959573,-48.272330936159314,1.5503987930227927,1.6999249333044377,w,0
dynamic,451,10.0,-5.8926312232694045,-42.10985207487646,-1.12843754458485,1.979262007260089,w,0
dynamic,452,10.0,6.514698831910607,43.42734492132546,0.07987967733430601,-1.3496743007281526,w,0
dynamic,453,10.0,-4.716087910511277,33.33488187216537,-0.13481666448103669,0.7411114000728285,w,0
dynamic,454,10.0,42.92084986314984,-47.3251890707037,0.07718541613318264,1.9749976797229227,w,0
dynamic,455,10.0,28.43653062351052,-49.57013016632233,0.4497238404128785,-0.8496646128592434,w,0
dynamic,456,10.0,15.379492283316907,-25.870087331216425,0.9952667277291418,-1.8987692014096096,w,0
dynamic,457,10.0,28.716268774910446,44.93900681941794,-1.8923750531426786,1.4830100936620696,w,0
dynamic,458,10.0,2.246491592820888,-26.303242497217884,-1.8836088899681078,1.3781544621727597,w,0
dynamic,459,10.0,-6.702436072144394,-49.98550376002815,-1.377929756377692,-1.0509416470944855,w,0
dynamic,460,10.0,49.785610894197504,-48.0481524121397,-1.8937683127849163,1.960005699368079,w,0
dynamic,461,10.0,-0.045540222393810836,43.34359736693154,0.672409213913642,1.996437303139268,w,0
dynamic,462,10.0,42.44282009106105,-16.673921770939373,0.4584315916968813,1.1482117361900837,w,0
dynamic,463,10.0,-4.629227088252065,-30.852613111818833,-1.4618308410351992,1.966977991345612,w,0
dynamic,464,10.0,37.444843365238484,-17.841143231378307,1.0112454511773485,0.5003918702325627,w,0
dynamic,465,10.0,14.519623450288393,47.91227488733701,-0.4561320111157543,1.9800309984595927,w,0
dynamic,466,10.0,-35.928615714461756,-43.69767175539024,-1.4470816381624996,1.7883542322216999,w,0
dynamic,467,10.0,-43.14003812455355,49.81684972827342,-1.8913024283400919,1.7256481908076797,w,0
dynamic,468,10.0,-34.599788251220076,-49.50537369402872,0.5992721191935302,-1.981085171776872,w,0
dynamic,469,10.0,32.85217635198401,46.125142973363076,-0.5124822536486535,1.984201366699157,w,0
dynamic,470,10.0,19.550233424229177,47.71577474812923,1.3428140411207279,-0.6937700713180288,w,0
dynamic,471,10.0,-11.109610785044964,-30.80887824905843,-1.7045260873592207,-1.8755326394785334,w,0
dynamic,472,10.0,-3.7315210117781135,25.518433409835637,-0.3281023671700316,1.3435698869290222,w,0
dynamic,473,10.0,-37.92167146088133,-49.67064420813482,-0.7762700125883444,1.8798882961392336,w,0
dynamic,474,10.0,42.29584481917287,47.967062955285726,-0.1328602916799957,1.4475962130913396,w,0
dynamic,475,10.0,42.17163965251018,-6.643899868024201,-1.5541070851417813,1.9986661312671055,w,0
dynamic,476,10.0,-39.338568616561986,-47.03720189183445,-1.316670075968465,1.782430965264949,w,0
dynamic,477,10.0,11.333769234086354,-49.64623058672823,1.1663010692120723,-1.9991722591906191,w,0
dynamic,478,10.0,17.567113389322458,46.99610261240522,0.8359309238059862,1.9997607643912172,w,0
dynamic,479,10.0,2.3622636990084374,-45.794891350890886,-1.8280823461164073,-1.0225279381356713,w,0
dynamic,480,10.0,-5.868273997034315,12.339846943321744,1.5219370688215395,1.989795765178534,w,0
dynamic,481,10.0,2.7190574615868357,-43.66587035224558,0.6357696259538415,1.8511268872160491,w,0
dynamic,482,10.0,4.423491481047705,38.70432491170835,-0.7690063541331575,1.8335401865034708,w,0
dynamic,483,10.0,-32.10377871545097,-47.471429785777175,1.2789996041098801,0.8971393724374587,w,0
dynamic,484,10.0,-22.752770030922363,44.47373753044308,0.6102368138423611,-1.2615368184792686,w,0
dynamic,485,10.0,9.944995586503083,-39.72524142211694,-0.0014012390914941442,1.9613393452404566,w,0
dynamic,486,10.0,18.869201216831783,49.77756821549494,-0.25747302755641055,-1.8994660244128074,w,0
dynamic,487,10.0,-25.50369995385203,41.4014190119641,-0.7885797033325832,-0.7219697705575449,w,0
dynamic,488,10.0,38.598584003016754,49.948567572574376,1.7364551115482216,1.8258127005838363,w,0
dynamic,489,10.0,-31.079758007788428,37.08143149587692,-0.32213607325489324,-1.7036863140589429,w,0
dynamic,490,10.0,-14.829587355516303,43.57910126749321,0.45148478522771107,-0.9454713237330029,w,0
dynamic,491,10.0,-25.833236438468845,49.073312231300015,-1.1784103726981714,0.9645509382857198,w,0
dynamic,492,10.0,28.078223958186868,-48.06552149861934,0.019003337390399277,-1.424554903914381,w,0
dynamic,493,10.0,26.789236922279812,49.78359863389889,1.541365832089911,1.8182758936693264,w,0
dynamic,494,10.0,30.664363894041784,-26.893606819885882,-1.7761855200862993,-1.9516068121412884,w,0
dynamic,495,10.0,-3.9637415457170135,23.60486848891743,1.4655651045650777,1.8322102242605864,w,0
dynamic,496,10.0,-43.86109414945162,41.94438090880481,1.1318664022793326,1.9552365321285152,w,0
dynamic,497,10.0,-0.8224147778409616,-49.935328838027026,0.7374641570298928,-1.608736016794086,w,0
dynamic,498,10.0,-30.00388666491258,-45.01507910826997,-1.747329844771519,1.983203301497106,w,0
dynamic,499,10.0,35.6713288806032,-25.781401857643363,0.45467967130391473,-1.2008164799758787,w,0
dynamic,500,10.0,11.072720007602065,-38.48287433693846,-0.4076890137017859,1.9903606967549285,w,0
dynamic,501,10.0,39.09292252860138,48.31816285762454,0.9823118429695539,-1.0239197511595008,w,0
dynamic,502,10.0,42.928983302392,-49.85787270745492,-0.6783995589005078,1.9271857813385302,w,0
dynamic,503,10.0,10.37039264561784,-46.41268815610997,-1.0925996459079603,1.9152989388215942,w,0
dynamic,504,10.0,-10.997566557733307,43.64724628685415,-0.014408921809240027,1.1506880825736214,w,0
dynamic,505,10.0,13.65798702415021,48.34882870111277,0.9262325629708381,1.6793623995694622,w,0
dynamic,506,10.0,33.809287784298576,40.60936130399288,1.4964068504856396,1.9904434292232636,w,0
dynamic,507,10.0,-41.28075185472095,-47.47763515738538,0.6609468892960546,-1.3308531484981605,w,0
dynamic,508,10.0,-19.884698078407503,-24.285217536403906,1.9343990953086094,-1.9229172850817389,w,0
dynamic,509,10.0,-19.03036659132318,-15.953913638759856,0.3733655498920885,1.9410186986183726,w,0
dynamic,510,10.0,6.730560043110856,-46.011898105038966,-0.2197463763078722,-1.999684372727234,w,0
dynamic,511,10.0,-48.86222622271671,-49.22256169712051,-1.7338756154564212,0.8533839989629038,w,0
dynamic,512,10.0,48.84543043573889,12.807897259233103,1.7788358993490747,1.9814662561421388,w,0
dynamic,513,10.0,-49.32402908434613,-49.76171614212178,-0.9969822703585511,-1.6629638337449621,w,0
dynamic,514,10.0,21.54331527265863,-10.967835221024977,0.8299681404327082,1.243484443670094,w,0
dynamic,515,10.0,-10.716388065669655,47.665613432936354,1.1163514325926767,-1.7435227694072948,w,0
dynamic,516,10.0,19.359255143976156,19.531826314821295,1.2586687955694895,-1.963329585381046,w,0
dynamic,517,10.0,23.031428326781054,45.8774532942972,0.8702568616762543,-1.9695564002985786,w,0
dynamic,518,10.0,-49.08433354912186,-43.4195172440529,0.062191020157265964,-1.9579383138466553,w,0
dynamic,519,10.0,21.20531442663429,-40.94309792991433,-1.1105244010839406,-1.8588486069484325,w,0
dynamic,520,10.0,12.530503889816003,-32.3621815393797,-1.5079204045921055,1.726940477536097,w,0
dynamic,521,10.0,-18.520578951972066,-41.444287332006965,-1.362707239784906,-1.6898662403916165,w,0
dynamic,522,10.0,-2.5681593272134577,39.938693223732045,1.0390669458931776,-1.7102917173999406,w,0
dynamic,523,10.0,-9.707627581343857,29.879585561479775,0.18277530144304732,-1.8614232791719258,w,0
dynamic,524,10.0,-20.46508792065088,-49.87724901884641,-0.5159606628761,-1.7046904159646976,w,0
dynamic,525,10.0,38.94453760049569,-35.680830535648276,1.7772219250337735,-0.20234202178138092,w,0
dynamic,526,10.0,-34.58745949862166,47.34531155946248,0.8808585594498899,1.7280052079040547,w,0
dynamic,527,10.0,47.66959500290248,18.318314187289374,-0.3005630431319628,1.9817344029235033,w,0
dynamic,528,10.0,-4.331639868524896,-44.23521679262174,-1.097615201458623,-1.7793453125830747,w,0
dynamic,529,10.0,-14.776500625623925,-49.76651558140981,-0.8033532294335908,1.0100930148709364,w,0
dynamic,530,10.0,-43.34527228022247,34.176761900501575,-0.7085329388698041,-1.9911795106167014,w,0
dynamic,531,10.0,25.552810586929297,-46.163943580173594,-0.6477700639270139,0.9701643567917546,w,0
dynamic,532,10.0,48.85432514945526,20.103295281554633,-0.06107871365926565,1.9340974295025062,w,0
dynamic,533,10.0,-19.549141154876992,-30.713829027541795,-1.822088173783448,-1.9996026788253793,w,0
dynamic,534,10.0,11.696302825612747,-48.87405211509108,1.5450748045167928,-1.0465626732325408,w,0
dynamic,535,10.0,-16.114179099980838,-45.70735472128109,0.5231537039365639,0.6439310740183414,w,0
dynamic,536,10.0,43.24790838982554,47.60306667545518,0.67072749339229,-1.2826402298985065,w,0
dynamic,537,10.0,39.78507232964,49.48447213067136,1.0179570263094937,-0.9103640048505849,w,0
dynamic,538,10.0,31.61452669186889,-49.32406290802778,1.3644907251663985,-0.07329905283669885,w,0
dynamic,539,10.0,35.90551493718205,-49.98286998012443,-1.6154699457988335,-0.5552214411483984,w,0
dynamic,540,10.0,-42.29568060904827,47.92265222646968,-1.450815981691869,1.8046152274602758,w,0
dynamic,541,10.0,-2.9627348084752185,-36.77549725807814,-0.0637263909559036,1.6183721025418596,w,0
dynamic,542,10.0,31.829877395105285,42.563511661354255,0.7361606965612348,-0.8721932649583026,w,0
dynamic,543,10.0,22.94275106692301,-48.24263221008074,-0.9477303482474815,-1.9788642131220264,w,0
dynamic,544,10.0,-3.3509519362151963,47.79189648356958,-1.856778145130066,-1.9790657789413182,w,0
dynamic,545,10.0,-43.63466510135786,49.45821949248287,0.19608564340509727,-0.5791058470369841,w,0
dynamic,546,10.0,-9.296044485131581,-49.29346074816532,-0.6009863961661814,1.999978323951845,w,0
dynamic,547,10.0,-12.05407954028216,-21.952536167441135,-0.6601936254989735,0.5286901695527808,w,0
dynamic,548,10.0,-4.834699509180886,-47.175730255939925,1.5635566996489252,-0.41042426303318646,w,0
